oid,timestamp,date,hour,x,y,vehicle_count,pedestrian_count,congestion_level,weather_condition,temperature,location,other_oid,other_class,other_x,other_y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw
oid_74,2023-01-04 02:00:00,2023-01-04,2,82.87347718206345,4.456642779969034,6,47,high,rainy,7.572747031974959,Location_74,"['oid_469', 'oid_774', 'oid_616', 'oid_409']","['vehicle', 'pedestrian', 'vehicle', 'pedestrian']","[5.634176147646908, 56.63317826616407, 74.97418397570524, 6.615898664360797]","[49.51082866108847, 55.626591760208676, 2.041825227468541, 58.16875854692797]",,,,,,
oid_75,2023-01-04 03:00:00,2023-01-04,3,89.18801613426956,1.6525086179105974,12,10,high,cloudy,23.155311095754612,Location_75,"['oid_740', 'oid_473', 'oid_748', 'oid_860']","['vehicle', 'vehicle', 'cyclist', 'pedestrian']","[76.51607873676474, 10.498252961571842, 14.425976985245914, 34.881131750006745]","[49.49593515097403, 50.49608629887583, 45.27252710245605, 70.9141327836607]",,,,,,
oid_76,2023-01-04 04:00:00,2023-01-04,4,27.827201115282552,65.3030894979341,9,11,low,snowy,30.710011817393948,Location_76,"['oid_764', 'oid_26']","['pedestrian', 'cyclist']","[41.79802327212546, 53.1489613451378]","[75.00577977125556, 69.34317044986761]",,,,,,
oid_77,2023-01-04 05:00:00,2023-01-04,5,73.40421947787704,99.7078781988959,9,8,medium,sunny,-4.615953310564562,Location_77,"['oid_209', 'oid_318', 'oid_420']","['cyclist', 'pedestrian', 'cyclist']","[15.523500396529332, 26.384286245893882, 31.377351526599206]","[94.94296775937573, 51.13436896538548, 92.59423468966865]",,,,,,
oid_78,2023-01-04 06:00:00,2023-01-04,6,78.34538512942338,49.398474645625576,1,21,medium,sunny,26.071866554094434,Location_78,"['oid_325', 'oid_163', 'oid_261']","['vehicle', 'vehicle', 'pedestrian']","[87.99756160839787, 42.9406814160767, 55.631202303626246]","[97.7144340378451, 44.93473240485062, 25.942481702297158]",,,,,,
oid_79,2023-01-04 07:00:00,2023-01-04,7,22.634018121268408,97.60685455293238,12,26,high,cloudy,29.462803852060738,Location_79,"['oid_540', 'oid_272']","['vehicle', 'vehicle']","[2.5900080761604993, 28.654433349230935]","[6.644444857003706, 64.88404352547913]",,,,,,
oid_80,2023-01-04 08:00:00,2023-01-04,8,7.420912800954882,15.247591043372488,12,3,high,sunny,10.594799819780306,Location_80,"['oid_162', 'oid_933']","['cyclist', 'vehicle']","[36.3602673945031, 87.15402820712748]","[68.7289842052877, 93.71088656996018]",,,,,,
oid_81,2023-01-04 09:00:00,2023-01-04,9,44.72637778302989,93.86374863638547,5,24,high,snowy,19.60308236700109,Location_81,"['oid_333', 'oid_843']","['vehicle', 'vehicle']","[56.24168376575322, 13.384129880707906]","[83.03512304519342, 64.7929669500395]",,,,,,
oid_82,2023-01-04 10:00:00,2023-01-04,10,35.756822357684605,99.85943451112128,16,34,low,rainy,33.21047085088558,Location_82,"['oid_78', 'oid_407']","['pedestrian', 'pedestrian']","[36.470227967589175, 66.74458412707865]","[91.89155111566387, 15.384284287929606]",,,,,,
oid_83,2023-01-04 11:00:00,2023-01-04,11,61.754557950434986,44.600166641034235,19,45,medium,snowy,-7.354096460108862,Location_83,"['oid_723', 'oid_918']","['pedestrian', 'pedestrian']","[17.399264109533974, 24.668826116178565]","[29.203756812365643, 84.57328207183116]",,,,,,
oid_84,2023-01-04 12:00:00,2023-01-04,12,97.6543880420163,50.22264268313384,16,29,high,sunny,-4.697773613726995,Location_84,"['oid_144', 'oid_634', 'oid_104', 'oid_546', 'oid_630']","['pedestrian', 'pedestrian', 'vehicle', 'vehicle', 'cyclist']","[41.334437441546136, 49.58043588445018, 31.60950732784462, 66.16448511556584, 16.831713996282083]","[31.39720009678578, 32.661988347934376, 75.93920275704897, 12.117961834926373, 27.89384655953019]",,,,,,
oid_85,2023-01-04 13:00:00,2023-01-04,13,31.782238144680164,63.28173233154446,8,38,high,snowy,18.7455302615427,Location_85,"['oid_535', 'oid_91', 'oid_253', 'oid_555']","['pedestrian', 'vehicle', 'vehicle', 'cyclist']","[75.88444432593455, 49.14538137022036, 97.10586378147536, 24.553505652291296]","[57.844067726631245, 87.02594665557449, 15.29128617674771, 12.125129105109423]",,,,,,
oid_86,2023-01-04 14:00:00,2023-01-04,14,8.53626641381997,20.660939734803506,5,21,medium,sunny,18.927730615089096,Location_86,"['oid_317', 'oid_605']","['pedestrian', 'vehicle']","[17.71151314027111, 4.192071807149034]","[18.24037044855341, 72.8912064282359]",,,,,,
oid_87,2023-01-04 15:00:00,2023-01-04,15,33.1282538502776,12.659117409168353,12,5,medium,snowy,16.197630568501786,Location_87,"['oid_986', 'oid_612', 'oid_944', 'oid_381']","['vehicle', 'vehicle', 'cyclist', 'cyclist']","[43.38719514101581, 79.29123875599146, 48.34356276675057, 95.17261254203316]","[0.48285270771233346, 33.38028315185699, 61.15685756973153, 18.143032285455828]",,,,,,
oid_88,2023-01-04 16:00:00,2023-01-04,16,76.3834214822412,56.577164514152315,0,49,medium,rainy,30.88748278726502,Location_88,"['oid_554', 'oid_722', 'oid_504']","['vehicle', 'pedestrian', 'pedestrian']","[52.92292793570902, 17.740188862095486, 3.069080997818441]","[21.464247366797416, 66.0003043781425, 49.812119491308785]",,,,,,
oid_89,2023-01-04 17:00:00,2023-01-04,17,95.57959701888139,96.06442542288941,7,20,low,cloudy,5.313967980357448,Location_89,"['oid_821', 'oid_393', 'oid_908', 'oid_332']","['cyclist', 'vehicle', 'cyclist', 'pedestrian']","[64.83597828391164, 65.71472939627739, 81.30543420931578, 45.90385835299219]","[49.63919871386704, 89.0117486106708, 71.0602011038224, 87.87560086831544]",,,,,,
oid_90,2023-01-04 18:00:00,2023-01-04,18,22.858653546038777,51.80538896596762,16,38,low,rainy,-7.413217477403089,Location_90,"['oid_381', 'oid_633', 'oid_533']","['vehicle', 'vehicle', 'vehicle']","[2.0800430656232716, 83.94032536502519, 71.74231023060896]","[6.506039579350576, 94.81059946500085, 82.08385331502865]",,,,,,
oid_91,2023-01-04 19:00:00,2023-01-04,19,52.83733148785322,52.33436526161547,12,24,high,rainy,-2.55220587211275,Location_91,"['oid_34', 'oid_21', 'oid_532']","['vehicle', 'cyclist', 'pedestrian']","[52.549821259072104, 45.064170141532166, 10.595301530513247]","[42.27326395509217, 65.93492355922754, 53.3459354199931]",,,,,,
oid_92,2023-01-04 20:00:00,2023-01-04,20,40.4870019851613,38.13226409157737,8,48,medium,cloudy,18.15433371919554,Location_92,"['oid_711', 'oid_383', 'oid_843', 'oid_281', 'oid_25']","['pedestrian', 'cyclist', 'cyclist', 'pedestrian', 'pedestrian']","[28.364390895746116, 0.8882638671137921, 65.2395800966728, 35.65562799636859, 69.84900324705849]","[47.76767798272008, 22.776079407714466, 13.23910903258254, 90.21657880213013, 3.5458127624221403]",,,,,,
oid_93,2023-01-04 21:00:00,2023-01-04,21,99.64150052901309,21.10344312478645,15,2,medium,snowy,-7.615150281863516,Location_93,"['oid_168', 'oid_912']","['vehicle', 'vehicle']","[76.29920923592286, 35.17773020216688]","[61.88730809330415, 13.251950953464153]",,,,,,
oid_94,2023-01-04 22:00:00,2023-01-04,22,31.885843289246473,43.1238116630896,1,8,high,rainy,5.160962382767764,Location_94,"['oid_645', 'oid_363', 'oid_905', 'oid_4', 'oid_157']","['pedestrian', 'pedestrian', 'cyclist', 'pedestrian', 'cyclist']","[93.02278252532086, 88.31317291388994, 12.100461999386225, 66.36358985171952, 18.477619544812995]","[99.42545235804451, 10.721899680143732, 87.30421478831214, 92.42118004468304, 16.88969427669035]",,,,,,
oid_95,2023-01-04 23:00:00,2023-01-04,23,76.73838139792852,81.68285299569287,17,27,low,rainy,24.295896605399335,Location_95,"['oid_911', 'oid_489']","['cyclist', 'cyclist']","[78.13999201533456, 58.103795845087944]","[29.937196388138464, 57.65971575354124]",,,,,,
oid_96,2023-01-05 00:00:00,2023-01-05,0,92.186771478318,52.73448210508182,8,26,medium,snowy,30.86974542933914,Location_96,"['oid_551', 'oid_240', 'oid_550']","['cyclist', 'cyclist', 'pedestrian']","[58.2157643647952, 74.13399972834485, 57.068347474624744]","[18.011717571600194, 57.257917922336034, 74.78027696670331]",,,,,,
oid_97,2023-01-05 01:00:00,2023-01-05,1,98.30843294701997,85.30211148649609,10,9,low,snowy,-7.999088420329329,Location_97,"['oid_75', 'oid_99', 'oid_10', 'oid_807']","['cyclist', 'cyclist', 'vehicle', 'vehicle']","[11.669350903956255, 8.705519998044164, 9.285794418110783, 95.77068328616622]","[49.376343703140535, 30.961356647321015, 43.490066107992696, 60.758876884810775]",,,,,,
oid_98,2023-01-05 02:00:00,2023-01-05,2,98.94348631937581,45.427748613067735,7,39,high,cloudy,-7.990710530812663,Location_98,"['oid_857', 'oid_944', 'oid_772', 'oid_694']","['pedestrian', 'vehicle', 'vehicle', 'cyclist']","[79.42591198550156, 20.78015413949349, 18.769940179156887, 16.897056668141907]","[35.39387546356656, 68.33683829436764, 83.4847702529135, 70.90008941066733]",,,,,,
oid_99,2023-01-05 03:00:00,2023-01-05,3,85.02640091708412,7.52181925970663,13,7,high,snowy,4.104234502540807,Location_99,"['oid_255', 'oid_269']","['vehicle', 'pedestrian']","[57.979667019897676, 76.24913380304426]","[17.88968727750193, 77.37260485655626]",,,,,,
oid_100,2023-01-05 04:00:00,2023-01-05,4,58.29332592059912,3.5104395933109322,19,48,medium,snowy,30.969874167638437,Location_100,['oid_808'],['cyclist'],[83.02039750642327],[20.11931519774407],,,,,,
oid_101,2023-01-05 05:00:00,2023-01-05,5,47.0882454509028,95.58768308503933,8,30,high,sunny,-3.3864096144000593,Location_101,"['oid_587', 'oid_604', 'oid_963', 'oid_317', 'oid_567']","['cyclist', 'pedestrian', 'cyclist', 'cyclist', 'vehicle']","[82.28922129712268, 63.86077624462857, 15.662401424228312, 50.64714695066207, 59.75326988735969]","[60.91172433460477, 73.68180117346913, 36.96287300504623, 14.548864456151033, 69.76115915300912]",,,,,,
oid_102,2023-01-05 06:00:00,2023-01-05,6,19.27829403209603,80.88420591560075,5,23,high,snowy,4.324038137455588,Location_102,"['oid_272', 'oid_493', 'oid_292', 'oid_937']","['vehicle', 'pedestrian', 'vehicle', 'pedestrian']","[0.32155618711487977, 31.36695494767491, 12.076572429415721, 86.88696242460708]","[88.6281191069301, 23.18646844640324, 82.51135441313868, 63.527054856885314]",,,,,,
oid_103,2023-01-05 07:00:00,2023-01-05,7,30.421089888911858,45.679102972649964,8,22,low,cloudy,3.0147592880733907,Location_103,"['oid_474', 'oid_444', 'oid_899']","['pedestrian', 'vehicle', 'cyclist']","[53.83488956833513, 67.39977733854103, 18.000488710361438]","[31.358339383981782, 91.75361870580451, 46.77101644391367]",,,,,,
oid_104,2023-01-05 08:00:00,2023-01-05,8,20.742147209538743,95.52913127644591,3,30,medium,snowy,-7.363158719163723,Location_104,['oid_906'],['vehicle'],[32.88530562802626],[55.25239240533273],,,,,,
oid_105,2023-01-05 09:00:00,2023-01-05,9,52.02795127971924,2.7952448951501063,17,44,low,cloudy,30.538074516961274,Location_105,"['oid_936', 'oid_192', 'oid_663', 'oid_754']","['vehicle', 'cyclist', 'vehicle', 'vehicle']","[51.89721738819693, 29.011949042425567, 12.75851469534378, 56.28208305165388]","[84.22659753800104, 57.151759153225925, 53.827734020931004, 99.55416628141845]",,,,,,
oid_106,2023-01-05 10:00:00,2023-01-05,10,46.51323371101602,57.05533942407327,15,32,medium,sunny,26.875594635390094,Location_106,"['oid_912', 'oid_597', 'oid_250']","['cyclist', 'vehicle', 'cyclist']","[99.71145995237437, 35.89173248200249, 11.968097019921832]","[34.31385425178418, 5.817518971289948, 5.840246716870567]",,,,,,
oid_107,2023-01-05 11:00:00,2023-01-05,11,94.89976244824994,65.32122832380736,1,49,high,cloudy,8.009156516285444,Location_107,['oid_229'],['cyclist'],[54.30560681561931],[22.03491581045187],,,,,,
oid_108,2023-01-05 12:00:00,2023-01-05,12,44.00593200477082,72.57217516304507,12,40,low,rainy,-8.236654346357337,Location_108,"['oid_154', 'oid_800', 'oid_644', 'oid_825', 'oid_802']","['cyclist', 'pedestrian', 'vehicle', 'pedestrian', 'cyclist']","[6.626624532850489, 57.56728666754801, 15.71868727443152, 66.5255845509372, 42.44260424051953]","[96.28898471797484, 94.14103679059515, 22.6455423298312, 25.72087131167856, 17.177139516739835]",,,,,,
oid_109,2023-01-05 13:00:00,2023-01-05,13,72.26304377117415,10.18518471342793,1,30,low,cloudy,-6.01856309414387,Location_109,['oid_585'],['vehicle'],[72.0601347017486],[45.059151807513985],,,,,,
oid_110,2023-01-05 14:00:00,2023-01-05,14,0.054072744965216746,13.251127405230301,0,19,medium,snowy,-8.361355168455436,Location_110,"['oid_17', 'oid_648', 'oid_410']","['cyclist', 'vehicle', 'pedestrian']","[88.84417613508053, 91.04288261552057, 41.14744155012055]","[14.663090924037725, 90.27693102149108, 81.60538429129944]",,,,,,
oid_111,2023-01-05 15:00:00,2023-01-05,15,46.31294930329083,10.060565898150497,8,38,high,rainy,4.317474274041519,Location_111,['oid_423'],['pedestrian'],[8.763593664072966],[33.87313067161393],,,,,,
oid_112,2023-01-05 16:00:00,2023-01-05,16,27.381360371351548,41.391544461948605,17,2,medium,sunny,33.78491947449203,Location_112,"['oid_203', 'oid_287']","['pedestrian', 'cyclist']","[71.22448355721184, 87.1826715499837]","[30.44393436390419, 25.225920891338973]",,,,,,
oid_113,2023-01-05 17:00:00,2023-01-05,17,62.838994042743145,87.16911301219594,7,7,high,cloudy,-0.9411071923799472,Location_113,"['oid_283', 'oid_679', 'oid_484']","['pedestrian', 'pedestrian', 'cyclist']","[38.79272957791742, 98.80817188664481, 48.707184059266176]","[32.36376616041453, 37.648330390485704, 40.22379728447111]",,,,,,
oid_114,2023-01-05 18:00:00,2023-01-05,18,54.80908745794943,64.83179154417496,14,8,medium,rainy,-6.386849831613961,Location_114,"['oid_380', 'oid_255', 'oid_304']","['pedestrian', 'vehicle', 'pedestrian']","[64.6698877403329, 68.14816357326295, 54.07305114771381]","[92.3176676286309, 18.111693446034536, 4.714066269166461]",,,,,,
oid_115,2023-01-05 19:00:00,2023-01-05,19,8.495503652534197,17.371745056218877,19,7,medium,sunny,11.352141006347505,Location_115,"['oid_839', 'oid_309', 'oid_688', 'oid_597', 'oid_814']","['cyclist', 'pedestrian', 'pedestrian', 'vehicle', 'vehicle']","[97.44280893197372, 1.4519435182949847, 76.04527340403399, 36.293532323623815, 81.59435621297719]","[93.89072609855957, 42.50805662910303, 23.109450307471636, 72.80654057082317, 91.31806611135134]",,,,,,
oid_116,2023-01-05 20:00:00,2023-01-05,20,54.39505298876621,71.87268679412936,12,49,low,rainy,-3.7833696771415273,Location_116,"['oid_590', 'oid_236', 'oid_961', 'oid_968', 'oid_793']","['pedestrian', 'pedestrian', 'pedestrian', 'cyclist', 'pedestrian']","[71.5247463152412, 6.9859392740015736, 45.12206032950608, 66.062747577127, 74.67333032991671]","[86.37274834637245, 16.72559852325174, 91.39614091937757, 84.91068314985655, 43.031996543418316]",,,,,,
oid_117,2023-01-05 21:00:00,2023-01-05,21,94.06095291609003,81.90083294076442,3,24,medium,sunny,-9.773151005185227,Location_117,"['oid_940', 'oid_100', 'oid_969', 'oid_965']","['pedestrian', 'vehicle', 'vehicle', 'cyclist']","[48.902994311142336, 93.27875310460972, 98.67962916914506, 46.352415095429144]","[45.07887752909625, 99.58351641060521, 0.14780270519183514, 16.22401994526932]",,,,,,
oid_118,2023-01-05 22:00:00,2023-01-05,22,25.0854066742068,85.47028838414724,8,46,low,sunny,14.873134630022953,Location_118,"['oid_595', 'oid_9', 'oid_825', 'oid_706', 'oid_81']","['vehicle', 'vehicle', 'cyclist', 'pedestrian', 'pedestrian']","[76.66903204884368, 98.21264449039523, 29.299782039196476, 5.098177742342235, 37.65190077993802]","[24.21097051029656, 16.120458407635972, 42.730095476049044, 74.8054277034756, 17.151081899860888]",,,,,,
oid_119,2023-01-05 23:00:00,2023-01-05,23,50.76243550439138,98.09141476800981,2,32,high,snowy,-7.731530157134566,Location_119,['oid_601'],['pedestrian'],[7.3951473759830355],[61.17812937325292],,,,,,
oid_120,2023-01-06 00:00:00,2023-01-06,0,35.36277023226596,76.15664177490711,6,18,medium,sunny,23.33161397240667,Location_120,"['oid_424', 'oid_208', 'oid_434']","['vehicle', 'pedestrian', 'vehicle']","[24.258996052566417, 75.75668537250122, 81.24660270481627]","[83.91368335832811, 49.86497205224026, 8.208175053534294]",,,,,,
oid_121,2023-01-06 01:00:00,2023-01-06,1,25.523423118397215,59.175518286857255,12,21,high,cloudy,19.823745640092277,Location_121,['oid_926'],['cyclist'],[43.73099764409042],[37.55977915325991],,,,,,
oid_122,2023-01-06 02:00:00,2023-01-06,2,38.800432648466945,68.57335312771914,16,30,low,cloudy,25.46229248440276,Location_122,"['oid_270', 'oid_828']","['vehicle', 'cyclist']","[44.56885868766485, 64.03626820676874]","[98.09971421522434, 69.76311763203363]",,,,,,
oid_123,2023-01-06 03:00:00,2023-01-06,3,93.83061076515014,87.072010216989,3,15,low,sunny,34.843973153798174,Location_123,"['oid_508', 'oid_499', 'oid_980']","['cyclist', 'vehicle', 'vehicle']","[55.279504303875186, 76.39193807182933, 48.08495912875577]","[5.95301449130492, 4.327268311426979, 28.26636119266879]",,,,,,
oid_124,2023-01-06 04:00:00,2023-01-06,4,80.60943245126091,23.694392569120424,4,42,high,cloudy,11.54994187379684,Location_124,"['oid_48', 'oid_50']","['cyclist', 'vehicle']","[15.356140811323627, 81.44878326222859]","[34.36568057773533, 66.40704926388935]",,,,,,
oid_125,2023-01-06 05:00:00,2023-01-06,5,54.00102783195296,28.060104390926778,6,42,low,rainy,-5.81894118937189,Location_125,"['oid_180', 'oid_873', 'oid_732']","['cyclist', 'vehicle', 'pedestrian']","[54.974169625739655, 94.19001765225113, 34.52383184657596]","[51.396078513030204, 91.23236381791764, 91.33992924109783]",,,,,,
oid_126,2023-01-06 06:00:00,2023-01-06,6,67.20359761612748,96.23784844435518,6,33,high,cloudy,20.39550172794706,Location_126,"['oid_11', 'oid_638', 'oid_164']","['vehicle', 'cyclist', 'pedestrian']","[81.10363215978975, 21.95300931664239, 40.68269100863955]","[81.90072092442018, 81.20953845232832, 70.67782887589651]",,,,,,
oid_127,2023-01-06 07:00:00,2023-01-06,7,87.78263331741461,55.86587236084798,9,16,high,rainy,8.27868880453978,Location_127,"['oid_300', 'oid_373', 'oid_789', 'oid_852']","['vehicle', 'cyclist', 'cyclist', 'vehicle']","[85.25764739302593, 31.87251627233586, 19.436970861961754, 15.954663644300105]","[23.803300563329156, 44.310291319383, 45.303670566805934, 29.625584096809842]",,,,,,
oid_128,2023-01-06 08:00:00,2023-01-06,8,25.30263921778856,12.628903547603787,13,22,high,snowy,33.118431333283496,Location_128,"['oid_857', 'oid_245', 'oid_363']","['pedestrian', 'pedestrian', 'pedestrian']","[19.885164524675513, 60.37730789171807, 45.964790352322694]","[0.2787530558831519, 3.4658091311187356, 82.9603900335186]",,,,,,
oid_129,2023-01-06 09:00:00,2023-01-06,9,79.17287016554398,24.49293821046339,9,7,high,cloudy,-8.282102318593504,Location_129,"['oid_92', 'oid_963']","['vehicle', 'pedestrian']","[52.9696107434782, 35.62751877122625]","[71.8012584304922, 75.26130893857791]",,,,,,
oid_130,2023-01-06 10:00:00,2023-01-06,10,47.61956402447369,6.961154532065694,5,33,low,cloudy,8.093064274126249,Location_130,"['oid_736', 'oid_946', 'oid_616', 'oid_801', 'oid_177']","['vehicle', 'cyclist', 'vehicle', 'vehicle', 'cyclist']","[54.09610298031677, 51.35200669483866, 47.928736976613514, 85.39235840049926, 81.86587756551378]","[4.30324154520294, 88.69451310191798, 82.41578311158625, 67.35634695948093, 12.934546646734379]",,,,,,
oid_131,2023-01-06 11:00:00,2023-01-06,11,0.24970162376823923,37.87558823653415,11,11,low,rainy,-1.1059261632568322,Location_131,"['oid_910', 'oid_844', 'oid_625']","['pedestrian', 'cyclist', 'vehicle']","[35.09129188759128, 15.163271952267776, 62.02816058904593]","[32.3008577316467, 69.5591501171905, 40.75727944551257]",,,,,,
oid_132,2023-01-06 12:00:00,2023-01-06,12,9.03954099639267,55.73412881413198,11,22,high,snowy,4.488114759095886,Location_132,"['oid_717', 'oid_953', 'oid_341', 'oid_371', 'oid_494']","['pedestrian', 'cyclist', 'pedestrian', 'pedestrian', 'vehicle']","[54.519287709673115, 69.47740212753052, 71.62113837193998, 53.0209873524562, 85.05465326565216]","[3.5788147226785916, 50.06639584578812, 14.63037669210282, 27.603488959924626, 4.384377369080261]",,,,,,
